01/31/2024 12:59:06,Temperature,40.239857,45.675793,52.97276,40.748173,64.6888,40.550972,40.929726,60.26229,40.628204,58.56186
01/31/2024 13:00:06,Temperature,40.239857,45.675793,52.97276,40.748173,64.6888,40.550972,40.929726,60.26229,40.628204,58.56186
01/31/2024 13:01:07,Temperature,40.239857,45.675793,52.97276,40.748173,64.6888,40.550972,40.929726,60.26229,40.628204,58.56186
01/31/2024 13:02:08,Temperature,40.239857,45.675793,52.97276,40.748173,64.6888,40.550972,40.929726,60.26229,40.628204,58.56186
01/31/2024 13:03:08,Temperature,40.239857,45.675793,52.97276,40.748173,64.6888,40.550972,40.929726,60.26229,40.628204,58.56186
01/31/2024 13:04:08,Temperature,40.239857,45.675793,52.97276,40.748173,64.6888,40.550972,40.929726,60.26229,40.628204,58.56186
01/31/2024 13:05:08,Temperature,40.239857,45.675793,52.97276,40.748173,64.6888,40.550972,40.929726,60.26229,40.628204,58.56186
01/31/2024 13:06:08,Temperature,40.239857,45.675793,52.97276,40.748173,64.6888,40.550972,40.929726,60.26229,40.628204,58.56186
01/31/2024 13:07:08,Temperature,40.239857,45.675793,52.97276,40.748173,64.6888,40.550972,40.929726,60.26229,40.628204,58.56186
01/31/2024 13:08:08,Temperature,40.239857,45.675793,52.97276,40.748173,64.6888,40.550972,40.929726,60.26229,40.628204,58.56186
01/31/2024 13:09:08,Temperature,40.239857,45.675793,52.97276,40.748173,64.6888,40.550972,40.929726,60.26229,40.628204,58.56186
01/31/2024 13:10:08,Temperature,40.239857,45.675793,52.97276,40.748173,64.6888,40.550972,40.929726,60.26229,40.628204,58.56186
01/31/2024 13:11:08,Temperature,40.239857,45.675793,52.97276,40.748173,64.6888,40.550972,40.929726,60.26229,40.628204,58.56186
01/31/2024 13:12:08,Temperature,40.239857,45.675793,52.97276,40.748173,64.6888,40.550972,40.929726,60.26229,40.628204,58.56186
01/31/2024 13:13:08,Temperature,40.239857,45.675793,52.97276,40.748173,64.6888,40.550972,40.929726,60.26229,40.628204,58.56186
01/31/2024 13:14:08,Temperature,40.239857,45.675793,52.97276,40.748173,64.6888,40.550972,40.929726,60.26229,40.628204,58.56186
01/31/2024 13:15:08,Temperature,40.239857,45.675793,52.97276,40.748173,64.6888,40.550972,40.929726,60.26229,40.628204,58.56186
01/31/2024 13:16:08,Temperature,40.239857,45.675793,52.97276,40.748173,64.6888,40.550972,40.929726,60.26229,40.628204,58.56186
01/31/2024 13:17:09,Temperature,40.239857,45.675793,52.97276,40.748173,64.6888,40.550972,40.929726,60.26229,40.628204,58.56186
01/31/2024 13:18:09,Temperature,40.239857,45.675793,52.97276,40.748173,64.6888,40.550972,40.929726,60.26229,40.628204,58.56186
01/31/2024 13:19:09,Temperature,40.239857,45.675793,52.97276,40.748173,64.6888,40.550972,40.929726,60.26229,40.628204,58.56186
01/31/2024 13:20:09,Temperature,40.239857,45.675793,52.97276,40.748173,64.6888,40.550972,40.929726,60.26229,40.628204,58.56186
01/31/2024 13:21:09,Temperature,40.239857,45.675793,52.97276,40.748173,64.6888,40.550972,40.929726,60.26229,40.628204,58.56186
01/31/2024 13:22:09,Temperature,40.239857,45.675793,52.97276,40.748173,64.6888,40.550972,40.929726,60.26229,40.628204,58.56186
01/31/2024 13:23:09,Temperature,40.239857,45.675793,52.97276,40.748173,64.6888,40.550972,40.929726,60.26229,40.628204,58.56186
01/31/2024 13:24:09,Temperature,40.239857,45.675793,52.97276,40.748173,64.6888,40.550972,40.929726,60.26229,40.628204,58.56186
01/31/2024 13:25:09,Temperature,40.239857,45.675793,52.97276,40.748173,64.6888,40.550972,40.929726,60.26229,40.628204,58.56186
01/31/2024 13:26:09,Temperature,40.239857,45.675793,52.97276,40.748173,64.6888,40.550972,40.929726,60.26229,40.628204,58.56186
01/31/2024 13:27:09,Temperature,40.239857,45.675793,52.97276,40.748173,64.6888,40.550972,40.929726,60.26229,40.628204,58.56186
01/31/2024 13:28:09,Temperature,40.239857,45.675793,52.97276,40.748173,64.6888,40.550972,40.929726,60.26229,40.628204,58.56186
01/31/2024 13:29:09,Temperature,40.239857,45.675793,52.97276,40.748173,64.6888,40.550972,40.929726,60.26229,40.628204,58.56186
01/31/2024 13:30:09,Temperature,40.239857,45.675793,52.97276,40.748173,64.6888,40.550972,40.929726,60.26229,40.628204,58.56186
01/31/2024 13:31:09,Temperature,40.239857,45.675793,52.97276,40.748173,64.6888,40.550972,40.929726,60.26229,40.628204,58.56186
01/31/2024 13:32:09,Temperature,40.239857,45.675793,52.97276,40.748173,64.6888,40.550972,40.929726,60.26229,40.628204,58.56186
01/31/2024 13:33:09,Temperature,40.239857,45.675793,52.97276,40.748173,64.6888,40.550972,40.929726,60.26229,40.628204,58.56186
01/31/2024 13:34:09,Temperature,40.239857,45.675793,52.97276,40.748173,64.6888,40.550972,40.929726,60.26229,40.628204,58.56186
01/31/2024 13:35:09,Temperature,40.239857,45.675793,52.97276,40.748173,64.6888,40.550972,40.929726,60.26229,40.628204,58.56186
01/31/2024 13:36:09,Temperature,40.239857,45.675793,52.97276,40.748173,64.6888,40.550972,40.929726,60.26229,40.628204,58.56186
01/31/2024 13:37:10,Temperature,40.239857,45.675793,52.97276,40.748173,64.6888,40.550972,40.929726,60.26229,40.628204,58.56186
